Price (€),Not Full Market Price,Is_Second_Hand,county_clean,area_code_clean,is_apartment_text,has_estate_term,has_rural_term,has_house_number,address_token_count,county_trailing_6m_median_log_price,county_trailing_12m_median_log_price,area_trailing_6m_median_log_price,area_trailing_12m_median_log_price,County_New_Dwellings,Area_New_Dwellings,Mortgage Interest Rate,Population,log_price,sale_year,sale_month
510000.0,No,1,Dublin,D06,0,1,1,1,8,12.568035549985925,,13.363578069309044,,790.0,12.0,101.6,,13.1421679654829,2016,5
284000.0,No,1,Dublin,D05,0,0,1,1,7,12.575010636294163,12.575010636294163,13.004358372121409,13.004358372121409,843.0,4.0,100.3,,12.556733038263905,2016,7
48000.0,No,1,Waterford,X91,1,0,0,1,8,11.57182653830711,11.57182653830711,11.36409818466678,11.36409818466678,33.0,21.0,100.3,,10.778977123006351,2016,7
220000.0,No,1,Cork,UNKNOWN,0,0,0,1,4,12.176652739485096,12.154784614286667,,,260.0,,100.0,,12.301387370778713,2016,12
100000.0,No,1,Sligo,UNKNOWN,0,0,0,0,6,11.06679557995998,,,,2.0,,101.6,,11.51293546492023,2016,5
180000.0,No,1,Wicklow,A98,0,0,1,1,7,12.468440756144114,,12.680696730375626,,49.0,19.0,102.1,,12.100717685412471,2016,4
47500.0,No,1,Tipperary,E21,0,0,1,1,6,11.350393407895277,11.388706964723923,,,34.0,3.0,100.3,,10.768506042432708,2016,8
275000.0,No,1,Kildare,W23,0,0,1,1,5,12.407298384741912,12.373448049212808,12.501438100059191,,149.0,55.0,100.3,,12.524530013005734,2016,8
767000.0,No,1,Dublin,A94,0,1,0,1,5,12.624702772371506,12.612373031720743,13.239664007582565,13.239664007582565,841.0,62.0,99.9,,13.550243384129509,2016,11
162000.0,No,1,Limerick,UNKNOWN,0,0,1,1,6,11.715371794647535,11.775297421715827,,,77.0,,100.3,,11.995357787034976,2016,8
80000.0,No,1,Cork,P51,0,0,0,1,5,12.11512064365824,12.11512064365824,11.763179927947064,11.763179927947064,237.0,23.0,100.3,,11.289794413577894,2016,7
136000.0,No,1,Cork,UNKNOWN,0,0,1,1,8,,,,,,,103.4,,11.820417517632333,2016,2
855000.0,No,1,Wicklow,A63,0,0,1,0,4,,,,,,,102.9,,13.658857917508856,2016,3
153000.0,No,1,Wexford,UNKNOWN,0,0,0,0,4,11.806413884664924,11.876291557816337,,,45.0,,99.9,,11.938199736300925,2016,11
275000.0,No,1,Wexford,UNKNOWN,0,0,1,0,5,,,,,,,103.5,,12.524530013005734,2016,1
60000.0,No,1,Galway,H62,0,0,0,0,5,12.078410934823898,11.93415050167713,11.604721069400833,11.874649968824988,140.0,7.0,100.0,,11.002116507732017,2016,12
230000.0,No,1,Carlow,UNKNOWN,0,1,1,1,6,12.068448622373346,11.703519937732953,,,2.0,,99.9,,12.345838935721968,2016,11
175000.0,No,1,Dublin,D24,0,1,0,1,6,,,,,,,102.9,,12.07254696717504,2016,3
233500.0,No,0,Wicklow,UNKNOWN,0,0,1,1,6,12.389429362154884,12.456835254920371,,,74.0,,100.3,,12.360941638737165,2016,8
122222.0,No,1,Louth,A91,0,0,0,1,9,11.915205496226712,,11.945915074522766,,22.0,22.0,102.1,,11.713602524048495,2016,4
267000.0,No,1,Dublin,K67,0,0,0,1,5,12.568035549985925,,12.386554935890471,,790.0,47.0,101.6,,12.495007682693725,2016,5
250000.0,No,1,Dublin,A94,0,1,1,1,6,,,,,,,103.4,,12.429220196836383,2016,2
410000.0,No,0,Dublin,D14,1,0,0,1,6,12.612373031720743,12.611541086966115,13.106523970743652,13.141975753209584,841.0,64.0,100.3,,12.923914877701906,2016,10
160139.22,No,0,Galway,UNKNOWN,0,0,1,1,6,11.760938504083011,,,,97.0,,101.6,,11.983805085423608,2016,5
135000.0,No,1,Waterford,X91,0,1,0,1,6,11.407576060361786,,11.451060699493427,,38.0,16.0,102.1,,11.813037464800539,2016,4
390000.0,No,1,Wicklow,A63,0,1,0,0,5,12.389429362154884,12.456835254920371,12.627675835305006,12.579272270838985,74.0,43.0,100.3,,12.873904582205107,2016,8
120000.0,No,1,Cork,UNKNOWN,0,0,0,0,4,12.238324167934698,12.176652739485096,,,260.0,,99.9,,11.695255355062795,2016,11
200000.0,No,1,Dublin,K67,0,1,0,1,5,12.594590368599345,12.577639650232573,12.463994139927042,12.458778882573533,843.0,74.0,100.3,,12.206077645517674,2016,8
200000.0,No,1,Clare,UNKNOWN,0,0,0,0,4,11.613617971804342,11.637340178285932,,,28.0,,100.3,,12.206077645517674,2016,8
50000.0,No,1,Cork,P61,0,0,0,1,6,,,,,,,102.9,,10.819798284210286,2016,3
140000.0,No,0,Mayo,F31,0,0,0,0,2,,,,,,,103.5,,11.849404844423074,2016,1
90000.0,No,1,Kildare,W12,0,0,0,1,6,,,,,,,102.9,,11.407576060361786,2016,3
150000.0,No,1,Waterford,X35,0,0,0,1,5,11.676334390846074,11.676334390846074,11.73479426603033,11.695255355062795,33.0,11.0,99.9,,11.918397239722838,2016,9
462555.06,No,0,Dublin,D18,0,0,0,1,6,,,,,,,103.5,,13.04452303939999,2016,1
117000.0,No,1,Donegal,UNKNOWN,0,0,0,1,4,11.13393720642012,,,,38.0,,102.1,,11.669937760751914,2016,4
345000.0,No,1,Dublin,D15,0,0,1,1,8,12.538480185622209,,12.449022745701502,,790.0,91.0,101.2,,12.75130259456002,2016,6
77000.0,No,1,Waterford,X91,0,0,0,1,5,11.736077016252437,,11.451060699493427,,38.0,16.0,101.2,,11.251573687764477,2016,6
245000.0,No,1,Dublin,D18,0,0,1,1,7,12.575010636294163,12.575010636294163,12.75034740331296,12.75034740331296,843.0,62.0,100.3,,12.409017571151187,2016,7
59000.0,No,1,Tipperary,E41,0,0,1,1,5,,,,,,,103.4,,10.985309671896763,2016,2
67500.0,No,1,Roscommon,UNKNOWN,0,0,0,0,4,11.317497874043232,11.289794413577894,,,12.0,,100.0,,11.119897691565697,2016,12
410000.0,No,1,Meath,A86,0,1,0,1,6,12.263408632379306,12.206077645517674,12.68366035862758,,127.0,5.0,100.3,,12.923914877701906,2016,10
130000.0,No,1,Mayo,F23,0,0,1,0,4,11.413250507455034,11.441260421721001,11.289794413577894,11.162350103253655,54.0,11.0,99.9,,11.775297421715827,2016,9
282500.0,No,1,Kildare,UNKNOWN,0,1,0,1,6,,,,,,,103.4,,12.551437369385376,2016,2
70000.0,No,1,Waterford,X91,0,0,0,1,5,11.676334390846074,11.676334390846074,11.486195512451463,11.573158027278112,33.0,21.0,99.9,,11.156264806643742,2016,9
145000.0,No,1,Waterford,X35,0,0,0,1,5,11.407576060361786,,,,38.0,10.0,102.1,,11.884495917930655,2016,4
620000.0,No,1,Wicklow,A63,0,1,0,1,7,12.468374184177208,12.462638005532241,12.756745350625552,12.783386906465516,78.0,33.0,99.9,,13.3374763699232,2016,11
444500.0,No,1,Dublin,D11,0,1,0,1,6,12.673038621885155,12.613204976475373,12.089902547963984,12.04355959836804,841.0,13.0,100.0,,13.004707583652351,2016,12
210000.0,No,1,Dublin,K78,0,1,1,1,6,12.538480185622209,,12.333034735358723,,790.0,18.0,101.2,,12.25486757159303,2016,6
207048.46,No,0,Cork,UNKNOWN,0,0,0,1,6,12.238324167934698,12.176652739485096,,,260.0,,99.9,,12.240712980904627,2016,11
267000.0,No,1,Dublin,K78,0,0,0,1,5,12.612373031720743,12.594590368599345,12.380642519579098,12.380642519579098,843.0,1.0,99.9,,12.495007682693725,2016,9
515000.0,No,1,Dublin,D07,0,0,1,1,7,,,,,,,102.9,,13.151924121391561,2016,3
75000.0,No,1,Kerry,V92,0,1,0,1,6,11.731174913087662,11.651750045352557,11.755687218984132,11.755687218984132,61.0,34.0,99.9,,11.225256725762893,2016,9
280000.0,No,1,Dublin,D13,0,0,1,1,6,,,,,,,103.5,,12.54254845357358,2016,1
195000.0,No,1,Louth,A92,0,0,0,1,5,,,,,,,103.4,,12.180759965737863,2016,2
90000.0,No,1,Limerick,V94,0,0,0,1,5,11.650533350765356,11.650533350765356,11.498475689930563,11.498475689930563,77.0,63.0,100.3,,11.407576060361786,2016,7
183000.0,No,1,Louth,A91,0,0,0,0,4,11.892975978391263,11.911854673983878,11.747622593059317,11.775297421715827,51.0,51.0,100.3,,12.117246896289503,2016,8
325000.0,No,1,Dublin,D04,1,0,0,1,7,12.568035549985925,,13.056013751303762,,790.0,4.0,101.6,,12.691583538230217,2016,5
105000.0,No,1,Limerick,UNKNOWN,0,0,1,1,8,11.650533350765356,,,,66.0,,101.6,,11.561725152903833,2016,5
850000.0,No,1,Dublin,UNKNOWN,0,1,1,1,6,12.538480185622209,,,,790.0,,101.2,,13.652992804936396,2016,6
93500.0,No,1,Kerry,V92,0,0,0,1,6,11.609077585302977,11.57297818392632,11.480666871007665,11.614404988967358,75.0,19.0,99.9,,11.445727410406752,2016,11
215000.0,No,1,Kildare,R14,0,0,0,0,3,12.252822644020034,,11.704576051579203,,124.0,3.0,101.2,,12.278397958261774,2016,6
205000.0,No,1,Louth,A92,0,1,1,1,6,,,,,,,102.9,,12.230770136157428,2016,3
135000.0,No,1,Galway,H71,0,0,0,1,7,,,,,,,103.5,,11.813037464800539,2016,1
202000.0,No,1,Wicklow,UNKNOWN,0,0,0,0,3,12.468374184177208,12.462638005532241,,,78.0,,99.9,,12.216027926866138,2016,11
50000.0,No,1,Mayo,UNKNOWN,0,0,0,1,4,11.4804194068242,11.4804194068242,,,54.0,,100.3,,10.819798284210286,2016,7
281350.0,No,1,Cork,UNKNOWN,0,0,0,1,5,,,,,,,103.5,,12.547358279146916,2016,1
190000.0,No,1,Kerry,V93,0,0,0,0,4,11.57297818392632,11.57297818392632,12.212802296087542,12.212802296087542,61.0,22.0,100.3,,12.154784614286667,2016,7
107000.0,No,1,Laois,UNKNOWN,0,0,1,0,4,11.677106709994494,11.677106709994494,,,26.0,,100.3,,11.580593459194764,2016,7
546255.5,No,0,Dublin,UNKNOWN,0,1,1,1,6,12.624702772371506,12.612373031720743,,,841.0,,99.9,,13.210843924634641,2016,11
725000.0,No,1,Wicklow,UNKNOWN,0,1,0,1,6,12.384191243196804,12.451597135962292,,,74.0,,99.9,,13.493928313146206,2016,9
160000.0,No,1,Kilkenny,UNKNOWN,0,0,0,0,3,11.899892922329869,11.923906236531947,,,,,99.9,,11.982935344196433,2016,9
409691.63,No,0,Dublin,K34,0,0,0,1,6,12.612373031720743,12.594590368599345,12.86462765941556,12.807621163622883,843.0,21.0,99.9,,12.92316247460089,2016,9
955000.0,No,1,Dublin,D04,0,0,1,1,9,,,,,,,103.5,,13.769467666582738,2016,1
240000.0,No,1,Cork,UNKNOWN,0,1,1,0,5,12.176652739485096,12.154784614286667,,,260.0,,100.0,,12.388398368982115,2016,12
275000.0,No,1,Meath,C15,0,1,0,1,5,12.19602736016897,,12.180759965737863,,60.0,20.0,101.2,,12.524530013005734,2016,6
265000.0,No,1,Cork,UNKNOWN,0,0,1,1,6,12.176652739485096,12.154784614286667,,,260.0,,100.0,,12.487488878546145,2016,12
340000.0,No,1,Kildare,UNKNOWN,0,0,0,1,5,12.407298384741912,12.373448049212808,,,149.0,,100.3,,12.73670383776449,2016,8
58000.0,No,1,Donegal,UNKNOWN,0,0,0,0,3,11.534250269802445,11.446480930781155,,,53.0,,99.9,,10.968215530759236,2016,11
322000.0,No,1,Cork,UNKNOWN,0,1,1,1,8,12.216456042736269,12.154784614286667,,,260.0,,100.3,,12.682309930111785,2016,10
216146.35,No,0,Dublin,K56,0,1,1,1,7,12.624702772371506,12.612373031720743,,,841.0,13.0,99.9,,12.283715630015998,2016,11
115000.0,Yes,1,Westmeath,UNKNOWN,0,0,1,1,9,11.849404844423074,11.710641234899326,,,32.0,,100.0,,11.652696102959753,2016,12
185000.0,No,1,Dublin,D01,0,0,0,1,5,12.568035549985925,,12.153930404915272,,790.0,17.0,101.6,,12.128116509451258,2016,5
125000.0,No,1,Waterford,X91,1,0,0,1,8,11.57182653830711,11.57182653830711,11.36409818466678,11.36409818466678,33.0,21.0,100.3,,11.736077016252437,2016,7
175000.0,No,1,Dublin,D15,0,0,0,1,6,12.594590368599345,12.577639650232573,12.441105475801535,12.445093483000798,843.0,177.0,100.3,,12.07254696717504,2016,8
345000.0,No,1,Dublin,D24,0,1,1,1,8,12.568035549985925,,12.3070711725013,,790.0,17.0,101.6,,12.75130259456002,2016,5
192500.0,No,1,Meath,UNKNOWN,0,1,0,1,6,,,,,,,103.4,,12.167856627501678,2016,2
132500.0,No,1,Louth,A92,0,0,0,1,5,,,,,,,102.9,,11.794345471549745,2016,3
115000.0,No,1,Wexford,Y21,0,0,0,0,3,,,,,,,103.4,,11.652696102959753,2016,2
114000.0,Yes,1,Louth,A91,0,0,1,1,7,11.913530085105295,11.913530085105295,11.827531150952442,11.827531150952442,51.0,51.0,100.3,,11.643962499267984,2016,7
88000.0,No,1,Meath,C15,0,0,0,1,6,12.201052502843321,12.19602736016897,12.140738825575166,12.180759965737863,83.0,46.0,100.3,,11.385103457032141,2016,8
90000.0,No,1,Dublin,D11,0,0,0,1,6,,,,,,,103.5,,11.407576060361786,2016,1
122000.0,No,1,Carlow,UNKNOWN,0,1,0,1,6,11.845306571048885,11.695255355062795,,,1.0,,100.3,,11.711784520403112,2016,8
83071.0,No,1,Cavan,H12,0,0,1,1,6,11.363068427659805,11.363068427659805,,,8.0,10.0,100.3,,11.327462980623707,2016,7
520000.0,No,1,Cork,UNKNOWN,0,0,1,0,4,12.037642404558337,,,,205.0,,102.1,,13.161586013632684,2016,4
47500.0,No,1,Offaly,UNKNOWN,1,1,0,1,7,11.497171162597715,11.35190177883812,,,17.0,,99.9,,10.768506042432708,2016,9
157000.0,No,1,Kerry,V92,0,0,0,1,4,11.537711632210318,,11.49273296168228,,37.0,9.0,101.2,,11.964007453736912,2016,6
175000.0,No,1,Cork,UNKNOWN,0,1,0,1,5,12.11512064365824,12.11512064365824,,,237.0,,99.9,,12.07254696717504,2016,9
50000.0,No,1,Longford,N39,0,0,0,0,3,,,,,,,103.4,,10.819798284210286,2016,2
320000.0,No,1,Dublin,D18,1,0,1,1,11,12.673038621885155,12.613204976475373,13.112752944262287,13.043322334563697,841.0,67.0,100.0,,12.676079399771027,2016,12
375000.0,No,1,Dublin,D15,0,0,0,1,6,,,,,,,102.9,,12.834683971615659,2016,3
265000.0,No,1,Kildare,UNKNOWN,0,0,0,1,5,12.427709596131676,12.38092320909746,,,149.0,,99.9,,12.487488878546145,2016,11
670000.0,No,1,Dublin,K36,0,0,0,0,4,12.612373031720743,12.611541086966115,13.047341517575664,13.031292893851703,841.0,30.0,100.3,,13.415034483903348,2016,10
63000.0,No,1,Tipperary,E25,0,1,0,1,5,11.443800242604075,11.41099240221266,,11.220500539856497,43.0,7.0,100.0,,11.050905878263567,2016,12
795000.0,No,1,Dublin,D14,0,0,0,1,6,12.673038621885155,12.613204976475373,13.063180533873773,13.07107218827772,841.0,64.0,100.0,,13.586098651497313,2016,12
258000.0,No,1,Dublin,UNKNOWN,0,0,0,1,5,12.612373031720743,12.611541086966115,,,841.0,,100.3,,12.460718739865236,2016,10
405000.0,No,1,Dublin,UNKNOWN,0,0,0,1,6,,,,,,,103.4,,12.91164481522143,2016,2
82500.0,No,1,Cork,P24,1,0,0,1,5,12.11512064365824,12.11512064365824,11.655949167911276,,237.0,2.0,99.9,,11.320565693461432,2016,9
298000.0,No,1,Kerry,UNKNOWN,0,0,0,0,4,11.609077585302977,11.57297818392632,,,75.0,,99.9,,12.604852121186608,2016,11
130000.0,No,1,Leitrim,UNKNOWN,0,0,0,0,3,11.348805029655145,11.348805029655145,,,17.0,,100.3,,11.775297421715827,2016,7
105000.0,No,1,Tipperary,E41,0,0,0,1,5,,,,,,,102.9,,11.561725152903833,2016,3
355000.0,No,1,Cork,UNKNOWN,0,1,0,1,6,12.11512064365824,12.154784614286667,,,237.0,,100.3,,12.779875885354993,2016,8
175770.0,No,0,Limerick,UNKNOWN,0,0,1,1,6,,,,,,,102.9,,12.07693729044376,2016,3
125000.0,No,1,Longford,N39,0,1,0,1,6,11.256547119349452,11.225256725762893,11.247035453309383,11.206233393682755,16.0,16.0,99.9,,11.736077016252437,2016,9
226872.25,No,0,Kildare,UNKNOWN,0,1,0,1,5,12.427709596131676,12.388398368982115,,,149.0,,100.0,,12.33214677047288,2016,12
349500.0,Yes,1,Louth,UNKNOWN,0,0,1,0,4,12.046788884363476,11.946482221395556,,,28.0,,100.0,,12.764261701882237,2016,12
120000.0,No,1,Louth,UNKNOWN,0,1,0,1,6,12.046788884363476,11.930843858811134,,,28.0,,99.9,,11.695255355062795,2016,11
361234.0,No,0,Dublin,UNKNOWN,0,1,0,1,6,12.594590368599345,12.577639650232573,,,843.0,,100.3,,12.797283995055347,2016,8
119000.0,No,1,Kerry,V23,0,0,0,0,3,11.609077585302977,11.57297818392632,,,75.0,6.0,99.9,,11.686887175419702,2016,11
147000.0,No,0,Cork,P51,0,0,0,1,4,12.11512064365824,12.154784614286667,11.763179927947064,11.656952379178712,237.0,23.0,100.3,,11.898194668458823,2016,8
70000.0,No,1,Kildare,R14,0,0,0,1,6,12.407298384741912,12.373448049212808,11.704576051579203,11.704576051579203,149.0,9.0,100.3,,11.156264806643742,2016,8
360000.0,No,1,Galway,UNKNOWN,0,0,0,1,5,11.825581052676661,,,,97.0,,101.2,,12.793862088206213,2016,6
317180.62,No,0,Dublin,D15,0,0,1,1,6,12.524530013005734,,12.486709708503582,,790.0,91.0,102.1,,12.66722982254948,2016,4
23572.0,No,1,Dublin,D01,1,0,0,1,7,,,,,,,103.4,,10.067857268271947,2016,2
1566100.0,No,0,Wexford,UNKNOWN,0,1,0,0,5,11.915052768018654,,,,34.0,,101.2,,14.264099648983152,2016,6
92500.0,No,1,Carlow,UNKNOWN,0,1,1,1,6,,,,,,,103.4,,11.434974734252892,2016,2
55000.0,No,1,Sligo,UNKNOWN,0,0,0,1,4,11.219805897493377,11.201965025992285,,,1.0,,99.9,,10.915106645867503,2016,11
1200000.0,No,1,Dublin,UNKNOWN,0,0,1,0,5,12.538480185622209,,,,790.0,,101.2,,13.997832948091215,2016,6
36000.0,No,1,Galway,H53,0,0,0,1,5,11.825581052676661,,,,97.0,8.0,102.1,,10.491301994830229,2016,4
148000.0,No,1,Sligo,UNKNOWN,0,1,0,1,5,11.219805897493377,11.201965025992285,,,1.0,,99.9,,11.904974309480183,2016,11
280000.0,No,1,Wicklow,UNKNOWN,0,0,0,0,4,12.389429362154884,12.456835254920371,,,74.0,,100.3,,12.54254845357358,2016,8
165000.0,No,1,Dublin,UNKNOWN,0,0,0,1,6,12.673038621885155,12.613204976475373,,,841.0,,100.0,,12.013706813470414,2016,12
705000.0,No,1,Dublin,D18,0,1,0,1,7,12.612373031720743,12.594590368599345,12.75034740331296,12.75034740331296,843.0,62.0,99.9,,13.465954500233115,2016,9
190000.0,Yes,1,Dublin,D09,0,0,1,1,6,,,,,,,103.5,,12.154784614286667,2016,1
265000.0,No,1,Cork,P72,0,0,0,1,4,12.11512064365824,12.11512064365824,,,237.0,9.0,100.3,,12.487488878546145,2016,7
235000.0,No,1,Cork,P31,0,0,0,1,6,12.075456673029816,,12.203257233856515,,205.0,14.0,101.2,,12.367345048436391,2016,6
475000.0,No,1,Dublin,D6W,0,0,1,1,6,12.612373031720743,12.611541086966115,13.235111668587932,13.193517894989746,841.0,12.0,100.3,,13.07107218827772,2016,10
110000.0,No,1,Mayo,F23,0,0,1,1,5,11.4804194068242,11.4804194068242,10.873749838596542,,54.0,11.0,100.3,,11.608244735642321,2016,7
220000.0,Yes,0,Cork,UNKNOWN,0,0,0,1,4,12.11512064365824,12.11512064365824,,,237.0,,100.3,,12.301387370778713,2016,7
167400.0,No,0,Clare,UNKNOWN,0,0,0,1,6,11.774557240526487,11.736077016252437,,,44.0,,100.0,,12.02814741073532,2016,12
200000.0,No,1,Dublin,D15,0,1,0,1,6,12.575010636294163,12.575010636294163,12.443070107151886,12.443070107151886,843.0,177.0,100.3,,12.206077645517674,2016,7
185000.0,No,1,Wicklow,UNKNOWN,0,1,0,1,6,,,,,,,103.4,,12.128116509451258,2016,2
805000.0,No,1,Dublin,D04,0,0,1,1,7,12.673038621885155,12.613204976475373,13.149452897879971,13.07958664454977,841.0,38.0,100.0,,13.598598798635953,2016,12
611500.0,No,1,Dublin,D09,0,0,1,1,6,12.524530013005734,,12.407557853346287,,790.0,18.0,102.1,,13.323671869431003,2016,4
410000.0,No,1,Dublin,D09,0,0,1,1,6,12.524530013005734,,12.407557853346287,,790.0,18.0,102.1,,12.923914877701906,2016,4
315000.0,No,1,Cork,P24,0,0,1,0,4,12.11512064365824,12.154784614286667,11.76784586449287,,237.0,2.0,100.3,,12.660331092405906,2016,8
120000.0,No,0,Westmeath,N37,0,1,0,1,6,,,,,,,102.9,,11.695255355062795,2016,3
220000.0,No,1,Dublin,K34,0,1,0,1,6,12.568035549985925,,12.777851333806797,,790.0,16.0,101.6,,12.301387370778713,2016,5
300000.0,No,1,Kerry,V93,0,1,0,1,5,11.57297818392632,11.57297818392632,12.212802296087542,12.212802296087542,61.0,22.0,100.3,,12.611541086966115,2016,7
290748.89,No,0,Dublin,UNKNOWN,1,0,1,1,6,12.575010636294163,12.575010636294163,,,843.0,,100.3,,12.58021869204894,2016,7
130000.0,No,1,Mayo,UNKNOWN,0,0,0,0,4,11.413250507455034,11.442155318676244,,,72.0,,100.0,,11.775297421715827,2016,12
200000.0,No,1,Galway,H91,0,0,0,1,5,11.900627398943605,11.900627398943605,12.097523130130806,12.044562411871258,145.0,102.0,99.9,,12.206077645517674,2016,9
50500.0,No,1,Westmeath,N91,0,0,1,1,5,,,,,,,103.5,,10.829748417047593,2016,1
60000.0,Yes,1,Westmeath,UNKNOWN,0,0,1,1,7,,,,,,,102.9,,11.002116507732017,2016,3
50000.0,No,1,Limerick,UNKNOWN,1,1,1,1,7,,,,,,,103.4,,10.819798284210286,2016,2
185000.0,No,1,Kildare,UNKNOWN,0,0,0,1,6,12.31313534661642,12.31313534661642,,,149.0,,100.3,,12.128116509451258,2016,7
205000.0,No,0,Galway,UNKNOWN,0,0,0,1,4,,,,,,,102.9,,12.230770136157428,2016,3
108000.0,No,1,Clare,V95,0,0,1,1,6,,,,,,,102.9,,11.58989576532275,2016,3
55000.0,No,1,Waterford,X91,0,1,0,0,6,11.676334390846074,11.676334390846074,11.742910066180091,11.742910066180091,43.0,33.0,99.9,,10.915106645867503,2016,11
272000.0,No,1,Cork,UNKNOWN,0,0,0,1,5,12.075456673029816,,,,205.0,,101.2,,12.513561021741964,2016,6
107000.0,Yes,1,Donegal,F92,0,0,0,1,6,11.534250269802445,11.385038888214872,11.264148095327268,11.264148095327268,53.0,33.0,100.0,,11.580593459194764,2016,12
190000.0,No,1,Cork,UNKNOWN,0,0,0,1,5,12.11512064365824,12.11512064365824,,,237.0,,99.9,,12.154784614286667,2016,9
247991.18,No,0,Meath,UNKNOWN,0,0,1,1,5,12.263408632379306,12.227631230556492,,,127.0,,99.9,,12.421152492391903,2016,11
85000.0,No,1,Longford,N39,0,0,0,1,7,11.430349318421507,11.266736607225337,11.48302902070073,11.364101518850884,14.0,14.0,100.0,,11.350418300109132,2016,12
600000.0,No,1,Dublin,UNKNOWN,0,0,0,1,6,12.538480185622209,,,,790.0,,101.2,,13.304686600863562,2016,6
395000.0,No,1,Dublin,UNKNOWN,0,0,0,1,6,,,,,,,103.4,,12.886643575525625,2016,2
237500.0,No,1,Dublin,UNKNOWN,0,1,0,1,6,,,,,,,103.4,,12.377927112974284,2016,2
65000.0,No,1,Limerick,V94,0,0,0,1,6,11.775297421715827,,11.608244735642321,,66.0,60.0,101.2,,11.082157933374816,2016,6
305000.0,No,1,Dublin,K78,0,0,0,1,4,,,,,,,103.4,,12.628070334272698,2016,2
331000.0,No,1,Dublin,D04,0,0,0,1,6,12.624702772371506,12.612373031720743,13.149452897879971,13.084974765901816,841.0,38.0,99.9,,12.709876675502672,2016,11
195000.0,No,1,Offaly,R45,0,1,0,1,5,11.289320991665,11.289320991665,10.849356503939038,,17.0,2.0,100.3,,12.180759965737863,2016,7
90000.0,No,0,Tipperary,UNKNOWN,0,0,0,1,5,,,,,,,102.9,,11.407576060361786,2016,3
210000.0,No,1,Dublin,D03,0,0,1,1,8,12.524530013005734,,,,790.0,1.0,102.1,,12.25486757159303,2016,4
305000.0,No,1,Cork,UNKNOWN,0,0,1,1,6,12.216456042736269,12.154784614286667,,,260.0,,100.3,,12.628070334272698,2016,10
72000.0,No,1,Kerry,UNKNOWN,0,0,0,1,4,11.537711632210318,,,,37.0,,102.1,,11.184435286790631,2016,4
484581.0,No,0,Dublin,K36,0,1,0,1,5,12.673038621885155,12.613204976475373,12.989849146911993,12.989849146911993,841.0,30.0,100.0,,13.091041942638387,2016,12
270000.0,No,0,Dublin,D13,0,0,0,1,6,12.575010636294163,12.575010636294163,12.429220196836383,,843.0,61.0,100.3,,12.506180941677357,2016,7
132500.0,No,1,Meath,A82,0,0,0,1,6,,,,,,,103.5,,11.794345471549745,2016,1
154000.0,No,1,Kildare,UNKNOWN,0,1,0,1,5,12.414773544626566,12.373448049212808,,,149.0,,100.3,,11.944714374881176,2016,10
115000.0,No,1,Meath,A83,0,0,0,0,3,12.194723082898369,,,,60.0,3.0,101.6,,11.652696102959753,2016,5
750000.0,No,1,Cork,UNKNOWN,0,0,1,0,4,12.176652739485096,12.154784614286667,,,260.0,,100.0,,13.527829818844937,2016,12
85000.0,No,1,Carlow,UNKNOWN,0,0,0,1,6,,,,,,,102.9,,11.350418300109132,2016,3
297500.0,No,1,Cork,UNKNOWN,0,1,0,1,6,,,,,,,103.5,,12.60317286530671,2016,1
40000.0,No,1,Limerick,V94,1,0,0,1,5,11.650533350765356,,11.442730262619607,,66.0,60.0,101.6,,10.596659732783579,2016,5
424000.0,No,1,Dublin,D08,0,0,1,1,8,12.524530013005734,,12.196550063920654,,790.0,3.0,102.1,,12.95749109270188,2016,4
90000.0,No,1,Sligo,UNKNOWN,0,0,1,1,6,11.06679557995998,,,,2.0,,101.6,,11.407576060361786,2016,5
139000.0,Yes,1,Galway,H65,0,0,0,0,3,11.84634267444337,11.84634267444337,11.839095297547036,,145.0,9.0,100.3,,11.842236406331555,2016,7
190000.0,No,1,Waterford,UNKNOWN,0,0,0,1,5,11.57182653830711,11.736077016252437,,,33.0,,100.3,,12.154784614286667,2016,8
226000.0,No,1,Kildare,UNKNOWN,0,0,0,0,3,12.414773544626566,12.38092320909746,,,149.0,,99.9,,12.328294703023394,2016,9
235000.0,No,1,Cork,UNKNOWN,0,0,0,1,6,12.056549538794076,,,,205.0,,101.6,,12.367345048436391,2016,5
83000.0,No,1,Limerick,V94,0,0,0,0,4,11.715371794647535,11.775297421715827,11.498475689930563,11.608244735642321,77.0,63.0,100.3,,11.326607934898927,2016,8
100000.0,No,1,Clare,UNKNOWN,0,0,0,0,5,,,,,,,103.5,,11.51293546492023,2016,1
66079.3,No,0,Wexford,UNKNOWN,0,0,0,0,4,11.916725003870745,,,,34.0,,101.6,,11.098625948136128,2016,5
85000.0,No,1,Donegal,F93,0,0,0,0,3,11.28426549003024,11.28426549003024,,,59.0,20.0,100.3,,11.350418300109132,2016,7
147000.0,No,1,Cork,UNKNOWN,0,1,1,1,7,12.037642404558337,,,,205.0,,102.1,,11.898194668458823,2016,4
190000.0,No,1,Cork,UNKNOWN,0,0,0,1,5,12.176652739485096,12.154784614286667,,,260.0,,100.0,,12.154784614286667,2016,12
318000.0,No,1,Kildare,UNKNOWN,0,1,0,1,7,12.31313534661642,12.31313534661642,,,149.0,,100.3,,12.669809806411457,2016,7
164500.0,No,1,Sligo,UNKNOWN,0,0,1,1,5,11.219805897493377,11.201965025992285,,,1.0,,99.9,,12.010671928196443,2016,11
